Region,Destination Country,lat,lon
"22011, ARKADIAS, ΚΟΛΛΙΝΕΣ",GREECE,37.2862985,22.3610045
"22012, ARKADIAS, ΣΤΑΔΙΟ",GREECE,37.4583346,22.4355294
"22013, ARKADIAS, ΚΑΣΤΡΙ",GREECE,37.3618065,22.5377795
"22015, ARKADIAS, ΚΟΝΤΟΒΑΖΑΙΝΑ",GREECE,37.7969624,21.9003916
"22016, ARKADIAS, ΒΛΑΧΟΚΕΡΑΣΙΑ",GREECE,37.3683126,22.3769421
"22017, ARKADIAS, ΔΑΡΑΣ",GREECE,37.8084165,22.2020351
"22018, ARKADIAS, ΕΛΑΙΟΧΩΡΙ",GREECE,37.4574227,22.5695048
"22019, ARKADIAS, ΠΑΡΑΛΙΟ ΑΣΤΡΟΣ",GREECE,37.415644,22.7644018
"22020, ARKADIAS, ΚΟΣΜΑΣ",GREECE,37.0944138,22.7707324
"22021, ARKADIAS, ΛΕΟΝΤΑΡΙ ARKADIAS",GREECE,37.3216582,22.1450013
"22022, ARKADIAS, ΚΑΡΙΤΑΙΝΑ",GREECE,37.4848347,22.0426691
22023,GREECE,52.470943,-1.9244472
"22024, ARKADIAS, ΣΤΕΜΝΙΤΣΑ",GREECE,37.5538481,22.0761388
"22025, ARKADIAS, ΙΣΑΡΗΣ",GREECE,37.3635646,22.0138385
"22026, ARKADIAS, ΜΑΓΟΥΛΙΑΝΑ",GREECE,37.6778526,22.1268009
"22027, ARKADIAS, ΚΑΤΩ ΑΣΕΑ",GREECE,37.4025352,22.2820097
"22028, ARKADIAS, ΠΑΛΟΥΜΠΑ",GREECE,37.6196308,21.9473776
"22029, ARKADIAS, ΤΥΡΟΣΑΠΟΥΝΑΚΑΙΙΚΑ",GREECE,37.2469359,22.8576109
22030,GREECE,52.470943,-1.9244472
22031,GREECE,52.470943,-1.9244472
22032,GREECE,52.470943,-1.9244472
22033,GREECE,52.470943,-1.9244472
22034,GREECE,52.470943,-1.9244472
22035,GREECE,52.470943,-1.9244472
22036,GREECE,52.470943,-1.9244472
22037,GREECE,52.470943,-1.9244472
22050,GREECE,52.470943,-1.9244472
22051,GREECE,52.470943,-1.9244472
22052,GREECE,52.470943,-1.9244472
22055,GREECE,52.470943,-1.9244472
22056,GREECE,52.470943,-1.9244472
22057,GREECE,52.470943,-1.9244472
22058,GREECE,52.470943,-1.9244472
22059,GREECE,52.470943,-1.9244472
22060,GREECE,52.470943,-1.9244472
22061,GREECE,52.470943,-1.9244472
22062,GREECE,52.470943,-1.9244472
22053,GREECE,52.470943,-1.9244472
22054,GREECE,52.470943,-1.9244472
22063,GREECE,52.470943,-1.9244472
22046,GREECE,52.470943,-1.9244472
22045,GREECE,52.470943,-1.9244472
22038,GREECE,52.470943,-1.9244472
22039,GREECE,52.470943,-1.9244472
22040,GREECE,52.470943,-1.9244472
22041,GREECE,52.470943,-1.9244472
22042,GREECE,52.470943,-1.9244472
22043,GREECE,52.470943,-1.9244472
22044,GREECE,52.470943,-1.9244472
22049,GREECE,52.470943,-1.9244472
22047,GREECE,52.470943,-1.9244472
22048,GREECE,52.470943,-1.9244472
22064,GREECE,52.470943,-1.9244472
22065,GREECE,52.470943,-1.9244472
22066,GREECE,52.470943,-1.9244472
22067,GREECE,52.470943,-1.9244472
22068,GREECE,52.470943,-1.9244472
22069,GREECE,52.470943,-1.9244472
22070,GREECE,52.470943,-1.9244472
22071,GREECE,52.470943,-1.9244472
22072,GREECE,52.470943,-1.9244472
22073,GREECE,52.470943,-1.9244472
22074,GREECE,52.470943,-1.9244472
22075,GREECE,52.470943,-1.9244472
22076,GREECE,52.470943,-1.9244472
22077,GREECE,52.470943,-1.9244472
22078,GREECE,52.470943,-1.9244472
22080,GREECE,52.470943,-1.9244472
22079,GREECE,52.470943,-1.9244472
22084,GREECE,52.470943,-1.9244472
22092,GREECE,52.470943,-1.9244472
22093,GREECE,52.470943,-1.9244472
22094,GREECE,52.470943,-1.9244472
22095,GREECE,52.470943,-1.9244472
22096,GREECE,52.470943,-1.9244472
22097,GREECE,52.470943,-1.9244472
22098,GREECE,52.470943,-1.9244472
22099,GREECE,52.470943,-1.9244472
22101,GREECE,37.5608456,22.1740526
22102,GREECE,52.470943,-1.9244472
22103,GREECE,52.470943,-1.9244472
22104,GREECE,52.470943,-1.9244472
22105,GREECE,52.470943,-1.9244472
22106,GREECE,52.470943,-1.9244472
22107,GREECE,52.470943,-1.9244472
22108,GREECE,52.470943,-1.9244472
22109,GREECE,52.470943,-1.9244472
22110,GREECE,52.470943,-1.9244472
22111,GREECE,52.470943,-1.9244472
22112,GREECE,52.470943,-1.9244472
22113,GREECE,52.470943,-1.9244472
22114,GREECE,52.470943,-1.9244472
22115,GREECE,52.470943,-1.9244472
22116,GREECE,52.470943,-1.9244472
22117,GREECE,52.470943,-1.9244472
22118,GREECE,52.470943,-1.9244472
22085,GREECE,52.470943,-1.9244472
22086,GREECE,52.470943,-1.9244472
22087,GREECE,52.470943,-1.9244472
22088,GREECE,52.470943,-1.9244472
22089,GREECE,52.470943,-1.9244472
22090,GREECE,52.470943,-1.9244472
22091,GREECE,52.470943,-1.9244472
22083,GREECE,52.470943,-1.9244472
22082,GREECE,52.470943,-1.9244472
22120,GREECE,52.470943,-1.9244472
22121,GREECE,52.470943,-1.9244472
22122,GREECE,52.470943,-1.9244472
22123,GREECE,52.470943,-1.9244472
22124,GREECE,52.470943,-1.9244472
22125,GREECE,52.470943,-1.9244472
22126,GREECE,52.470943,-1.9244472
22127,GREECE,52.470943,-1.9244472
22128,GREECE,52.470943,-1.9244472
22129,GREECE,52.470943,-1.9244472
22130,GREECE,52.470943,-1.9244472
22133,GREECE,52.470943,-1.9244472
22134,GREECE,52.470943,-1.9244472
22135,GREECE,52.470943,-1.9244472
22136,GREECE,52.470943,-1.9244472
22137,GREECE,52.470943,-1.9244472
22138,GREECE,52.470943,-1.9244472
22139,GREECE,52.470943,-1.9244472
22140,GREECE,52.470943,-1.9244472
22141,GREECE,52.470943,-1.9244472
22142,GREECE,52.470943,-1.9244472
22143,GREECE,52.470943,-1.9244472
22144,GREECE,52.470943,-1.9244472
22145,GREECE,52.470943,-1.9244472
22146,GREECE,52.470943,-1.9244472
22147,GREECE,52.470943,-1.9244472
22148,GREECE,52.470943,-1.9244472
22149,GREECE,52.470943,-1.9244472
"22150, ARKADIAS, ΤΡΙΠΟΛΗ",GREECE,37.5129408,22.3667914
22151,GREECE,52.470943,-1.9244472
22152,GREECE,52.470943,-1.9244472
22153,GREECE,52.470943,-1.9244472
22154,GREECE,52.470943,-1.9244472
22155,GREECE,52.470943,-1.9244472
22156,GREECE,52.470943,-1.9244472
22157,GREECE,52.470943,-1.9244472
22158,GREECE,52.470943,-1.9244472
22159,GREECE,52.470943,-1.9244472
22160,GREECE,52.470943,-1.9244472
22161,GREECE,52.470943,-1.9244472
22162,GREECE,52.470943,-1.9244472
22163,GREECE,52.470943,-1.9244472
22164,GREECE,52.470943,-1.9244472
22165,GREECE,52.470943,-1.9244472
22166,GREECE,52.470943,-1.9244472
22176,GREECE,52.470943,-1.9244472
22175,GREECE,52.470943,-1.9244472
22167,GREECE,52.470943,-1.9244472
22168,GREECE,52.470943,-1.9244472
22169,GREECE,52.470943,-1.9244472
22170,GREECE,52.470943,-1.9244472
22171,GREECE,52.470943,-1.9244472
22172,GREECE,52.470943,-1.9244472
22173,GREECE,52.470943,-1.9244472
22174,GREECE,52.470943,-1.9244472
22187,GREECE,52.470943,-1.9244472
22188,GREECE,52.470943,-1.9244472
22189,GREECE,52.470943,-1.9244472
22190,GREECE,52.470943,-1.9244472
22191,GREECE,52.470943,-1.9244472
22192,GREECE,52.470943,-1.9244472
22193,GREECE,52.470943,-1.9244472
22194,GREECE,52.470943,-1.9244472
22195,GREECE,52.470943,-1.9244472
22196,GREECE,52.470943,-1.9244472
22197,GREECE,52.470943,-1.9244472
22198,GREECE,52.470943,-1.9244472
22199,GREECE,52.470943,-1.9244472
22201,GREECE,52.470943,-1.9244472
22202,GREECE,52.470943,-1.9244472
22203,GREECE,52.470943,-1.9244472
22204,GREECE,52.470943,-1.9244472
22205,GREECE,52.470943,-1.9244472
22206,GREECE,52.470943,-1.9244472
22207,GREECE,37.595618,22.0363265
22208,GREECE,52.470943,-1.9244472
22209,GREECE,52.470943,-1.9244472
22210,GREECE,52.470943,-1.9244472
22211,GREECE,52.470943,-1.9244472
22212,GREECE,52.470943,-1.9244472
22213,GREECE,52.470943,-1.9244472
22214,GREECE,52.470943,-1.9244472
22215,GREECE,52.470943,-1.9244472
22216,GREECE,52.470943,-1.9244472
22217,GREECE,52.470943,-1.9244472
22218,GREECE,52.470943,-1.9244472
22183,GREECE,52.470943,-1.9244472
22184,GREECE,52.470943,-1.9244472
22182,GREECE,52.470943,-1.9244472
22219,GREECE,52.470943,-1.9244472
22220,GREECE,52.470943,-1.9244472
22221,GREECE,52.470943,-1.9244472
22222,GREECE,52.470943,-1.9244472
22223,GREECE,52.470943,-1.9244472
22224,GREECE,52.470943,-1.9244472
22225,GREECE,52.470943,-1.9244472
22226,GREECE,52.470943,-1.9244472
22227,GREECE,52.470943,-1.9244472
22228,GREECE,52.470943,-1.9244472
22229,GREECE,52.470943,-1.9244472
22230,GREECE,52.470943,-1.9244472
22231,GREECE,52.470943,-1.9244472
22232,GREECE,52.470943,-1.9244472
22233,GREECE,52.470943,-1.9244472
22234,GREECE,52.470943,-1.9244472
22235,GREECE,52.470943,-1.9244472
22236,GREECE,52.470943,-1.9244472
22237,GREECE,52.470943,-1.9244472
22238,GREECE,52.470943,-1.9244472
22239,GREECE,52.470943,-1.9244472
22240,GREECE,52.470943,-1.9244472
22241,GREECE,52.470943,-1.9244472
22242,GREECE,52.470943,-1.9244472
22243,GREECE,52.470943,-1.9244472
22244,GREECE,52.470943,-1.9244472
22245,GREECE,52.470943,-1.9244472
22246,GREECE,52.470943,-1.9244472
22247,GREECE,52.470943,-1.9244472
22248,GREECE,52.470943,-1.9244472
22249,GREECE,52.470943,-1.9244472
22250,GREECE,52.470943,-1.9244472
22251,GREECE,52.470943,-1.9244472
22252,GREECE,52.470943,-1.9244472
22253,GREECE,52.470943,-1.9244472
22254,GREECE,52.470943,-1.9244472
22255,GREECE,52.470943,-1.9244472
22256,GREECE,52.470943,-1.9244472
22257,GREECE,52.470943,-1.9244472
22258,GREECE,52.470943,-1.9244472
22259,GREECE,52.470943,-1.9244472
22260,GREECE,52.470943,-1.9244472
22261,GREECE,52.470943,-1.9244472
22262,GREECE,52.470943,-1.9244472
22263,GREECE,52.470943,-1.9244472
22264,GREECE,52.470943,-1.9244472
22265,GREECE,52.470943,-1.9244472
22266,GREECE,52.470943,-1.9244472
22267,GREECE,52.470943,-1.9244472
22268,GREECE,52.470943,-1.9244472
22269,GREECE,52.470943,-1.9244472
22271,GREECE,52.470943,-1.9244472
22272,GREECE,52.470943,-1.9244472
22273,GREECE,52.470943,-1.9244472
22274,GREECE,52.470943,-1.9244472
22270,GREECE,52.470943,-1.9244472
22279,GREECE,52.470943,-1.9244472
22281,GREECE,52.470943,-1.9244472
22282,GREECE,52.470943,-1.9244472
22283,GREECE,52.470943,-1.9244472
22284,GREECE,52.470943,-1.9244472
22285,GREECE,52.470943,-1.9244472
22286,GREECE,52.470943,-1.9244472
22287,GREECE,52.470943,-1.9244472
22288,GREECE,52.470943,-1.9244472
22289,GREECE,52.470943,-1.9244472
22290,GREECE,52.470943,-1.9244472
22291,GREECE,52.470943,-1.9244472
22292,GREECE,52.470943,-1.9244472
22293,GREECE,52.470943,-1.9244472
22294,GREECE,52.470943,-1.9244472
22296,GREECE,52.470943,-1.9244472
22295,GREECE,52.470943,-1.9244472
22336,GREECE,52.470943,-1.9244472
"22300, ARKADIAS, ΛΕΩΝΙΔΙ",GREECE,37.12707,22.8573419
22301,GREECE,52.470943,-1.9244472
22302,GREECE,52.470943,-1.9244472
22303,GREECE,52.470943,-1.9244472
22304,GREECE,52.470943,-1.9244472
22305,GREECE,52.470943,-1.9244472
22306,GREECE,52.470943,-1.9244472
22307,GREECE,52.470943,-1.9244472
22308,GREECE,52.470943,-1.9244472
22309,GREECE,52.470943,-1.9244472
22310,GREECE,52.470943,-1.9244472
22311,GREECE,52.470943,-1.9244472
22312,GREECE,52.470943,-1.9244472
22313,GREECE,52.470943,-1.9244472
22314,GREECE,52.470943,-1.9244472
22315,GREECE,52.470943,-1.9244472
22316,GREECE,52.470943,-1.9244472
22317,GREECE,52.470943,-1.9244472
22318,GREECE,52.470943,-1.9244472
22319,GREECE,52.470943,-1.9244472
22320,GREECE,52.470943,-1.9244472
22321,GREECE,52.470943,-1.9244472
22322,GREECE,52.470943,-1.9244472
22323,GREECE,52.470943,-1.9244472
22324,GREECE,52.470943,-1.9244472
22325,GREECE,52.470943,-1.9244472
22326,GREECE,52.470943,-1.9244472
22327,GREECE,52.470943,-1.9244472
22328,GREECE,52.470943,-1.9244472
22329,GREECE,52.470943,-1.9244472
22330,GREECE,52.470943,-1.9244472
22331,GREECE,52.470943,-1.9244472
22340,GREECE,52.470943,-1.9244472
22341,GREECE,52.470943,-1.9244472
22332,GREECE,52.470943,-1.9244472
22333,GREECE,52.470943,-1.9244472
22334,GREECE,52.470943,-1.9244472
22338,GREECE,52.470943,-1.9244472
22339,GREECE,52.470943,-1.9244472
22337,GREECE,52.470943,-1.9244472
22335,GREECE,52.470943,-1.9244472
22342,GREECE,52.470943,-1.9244472
22343,GREECE,52.470943,-1.9244472
22344,GREECE,52.470943,-1.9244472
22345,GREECE,52.470943,-1.9244472
22346,GREECE,52.470943,-1.9244472
22347,GREECE,52.470943,-1.9244472
22348,GREECE,52.470943,-1.9244472
22349,GREECE,52.470943,-1.9244472
22350,GREECE,52.470943,-1.9244472
22351,GREECE,52.470943,-1.9244472
22352,GREECE,52.470943,-1.9244472
22357,GREECE,52.470943,-1.9244472
22358,GREECE,52.470943,-1.9244472
22359,GREECE,52.470943,-1.9244472
22360,GREECE,52.470943,-1.9244472
22361,GREECE,52.470943,-1.9244472
22362,GREECE,52.470943,-1.9244472
22363,GREECE,52.470943,-1.9244472
22364,GREECE,52.470943,-1.9244472
22365,GREECE,52.470943,-1.9244472
22366,GREECE,52.470943,-1.9244472
22367,GREECE,52.470943,-1.9244472
22368,GREECE,52.470943,-1.9244472
22369,GREECE,52.470943,-1.9244472
22370,GREECE,52.470943,-1.9244472
22371,GREECE,52.470943,-1.9244472
22372,GREECE,52.470943,-1.9244472
22373,GREECE,52.470943,-1.9244472
22374,GREECE,52.470943,-1.9244472
22375,GREECE,52.470943,-1.9244472
22376,GREECE,52.470943,-1.9244472
22377,GREECE,52.470943,-1.9244472
22378,GREECE,52.470943,-1.9244472
22379,GREECE,52.470943,-1.9244472
22380,GREECE,52.470943,-1.9244472
22381,GREECE,52.470943,-1.9244472
22382,GREECE,52.470943,-1.9244472
22383,GREECE,52.470943,-1.9244472
22384,GREECE,52.470943,-1.9244472
22385,GREECE,52.470943,-1.9244472
22386,GREECE,52.470943,-1.9244472
22390,GREECE,52.470943,-1.9244472
22387,GREECE,52.470943,-1.9244472
22388,GREECE,52.470943,-1.9244472
22389,GREECE,52.470943,-1.9244472
22431,GREECE,52.470943,-1.9244472
22392,GREECE,52.470943,-1.9244472
22393,GREECE,52.470943,-1.9244472
22394,GREECE,52.470943,-1.9244472
22395,GREECE,52.470943,-1.9244472
22396,GREECE,52.470943,-1.9244472
22397,GREECE,52.470943,-1.9244472
22398,GREECE,52.470943,-1.9244472
22399,GREECE,52.470943,-1.9244472
22400,GREECE,52.470943,-1.9244472
22401,GREECE,52.470943,-1.9244472
22402,GREECE,52.470943,-1.9244472
22403,GREECE,52.470943,-1.9244472
22404,GREECE,52.470943,-1.9244472
22405,GREECE,52.470943,-1.9244472
22406,GREECE,52.470943,-1.9244472
22407,GREECE,52.470943,-1.9244472
22408,GREECE,52.470943,-1.9244472
22409,GREECE,52.470943,-1.9244472
22410,GREECE,52.470943,-1.9244472
22411,GREECE,52.470943,-1.9244472
22412,GREECE,52.470943,-1.9244472
22413,GREECE,52.470943,-1.9244472
22414,GREECE,52.470943,-1.9244472
22415,GREECE,52.470943,-1.9244472
22416,GREECE,52.470943,-1.9244472
22417,GREECE,52.470943,-1.9244472
22418,GREECE,52.470943,-1.9244472
22419,GREECE,52.470943,-1.9244472
22420,GREECE,52.470943,-1.9244472
22426,GREECE,52.470943,-1.9244472
22427,GREECE,52.470943,-1.9244472
22424,GREECE,52.470943,-1.9244472
22425,GREECE,52.470943,-1.9244472
22421,GREECE,52.470943,-1.9244472
22422,GREECE,52.470943,-1.9244472
22423,GREECE,52.470943,-1.9244472
22430,GREECE,52.470943,-1.9244472
22429,GREECE,52.470943,-1.9244472
22428,GREECE,52.470943,-1.9244472
22435,GREECE,52.470943,-1.9244472
22436,GREECE,52.470943,-1.9244472
22437,GREECE,52.470943,-1.9244472
22438,GREECE,52.470943,-1.9244472
22439,GREECE,52.470943,-1.9244472
22440,GREECE,52.470943,-1.9244472
22441,GREECE,52.470943,-1.9244472
22434,GREECE,52.470943,-1.9244472
22433,GREECE,52.470943,-1.9244472
22432,GREECE,52.470943,-1.9244472
22451,GREECE,52.470943,-1.9244472
22452,GREECE,52.470943,-1.9244472
22453,GREECE,52.470943,-1.9244472
22454,GREECE,52.470943,-1.9244472
22455,GREECE,52.470943,-1.9244472
22456,GREECE,52.470943,-1.9244472
22457,GREECE,52.470943,-1.9244472
22458,GREECE,52.470943,-1.9244472
22459,GREECE,52.470943,-1.9244472
22460,GREECE,52.470943,-1.9244472
22461,GREECE,52.470943,-1.9244472
22462,GREECE,52.470943,-1.9244472
22463,GREECE,52.470943,-1.9244472
22464,GREECE,52.470943,-1.9244472
22465,GREECE,52.470943,-1.9244472
22466,GREECE,52.470943,-1.9244472
22467,GREECE,52.470943,-1.9244472
22468,GREECE,52.470943,-1.9244472
22469,GREECE,52.470943,-1.9244472
22470,GREECE,52.470943,-1.9244472
22471,GREECE,52.470943,-1.9244472
22472,GREECE,52.470943,-1.9244472
22473,GREECE,52.470943,-1.9244472
22474,GREECE,52.470943,-1.9244472
22475,GREECE,52.470943,-1.9244472
22476,GREECE,52.470943,-1.9244472
22477,GREECE,52.470943,-1.9244472
22478,GREECE,52.470943,-1.9244472
22479,GREECE,52.470943,-1.9244472
22482,GREECE,52.470943,-1.9244472
22480,GREECE,52.470943,-1.9244472
22483,GREECE,52.470943,-1.9244472
22481,GREECE,52.470943,-1.9244472
22509,GREECE,52.470943,-1.9244472
22486,GREECE,52.470943,-1.9244472
22487,GREECE,52.470943,-1.9244472
22488,GREECE,52.470943,-1.9244472
22489,GREECE,52.470943,-1.9244472
22490,GREECE,52.470943,-1.9244472
22491,GREECE,52.470943,-1.9244472
22492,GREECE,52.470943,-1.9244472
22493,GREECE,52.470943,-1.9244472
22494,GREECE,52.470943,-1.9244472
22495,GREECE,52.470943,-1.9244472
22496,GREECE,52.470943,-1.9244472
22497,GREECE,52.470943,-1.9244472
22498,GREECE,52.470943,-1.9244472
22499,GREECE,52.470943,-1.9244472
22500,GREECE,52.470943,-1.9244472
22501,GREECE,52.470943,-1.9244472
22502,GREECE,52.470943,-1.9244472
22503,GREECE,52.470943,-1.9244472
22508,GREECE,52.470943,-1.9244472
22510,GREECE,52.470943,-1.9244472
22505,GREECE,52.470943,-1.9244472
22506,GREECE,52.470943,-1.9244472
22507,GREECE,52.470943,-1.9244472
22511,GREECE,52.470943,-1.9244472
22512,GREECE,52.470943,-1.9244472
22513,GREECE,52.470943,-1.9244472
22514,GREECE,52.470943,-1.9244472
22515,GREECE,52.470943,-1.9244472
22516,GREECE,52.470943,-1.9244472
22517,GREECE,52.470943,-1.9244472
22518,GREECE,52.470943,-1.9244472
22519,GREECE,52.470943,-1.9244472
22520,GREECE,52.470943,-1.9244472
22521,GREECE,52.470943,-1.9244472
22522,GREECE,52.470943,-1.9244472
22523,GREECE,52.470943,-1.9244472
22524,GREECE,52.470943,-1.9244472
22525,GREECE,52.470943,-1.9244472
22526,GREECE,52.470943,-1.9244472
22527,GREECE,52.470943,-1.9244472
22528,GREECE,52.470943,-1.9244472
22529,GREECE,52.470943,-1.9244472
22530,GREECE,52.470943,-1.9244472
22531,GREECE,52.470943,-1.9244472
22532,GREECE,52.470943,-1.9244472
22533,GREECE,52.470943,-1.9244472
22534,GREECE,52.470943,-1.9244472
22535,GREECE,52.470943,-1.9244472
22536,GREECE,52.470943,-1.9244472
22537,GREECE,52.470943,-1.9244472
22538,GREECE,52.470943,-1.9244472
22539,GREECE,52.470943,-1.9244472
22540,GREECE,52.470943,-1.9244472
22541,GREECE,52.470943,-1.9244472
22542,GREECE,52.470943,-1.9244472
22543,GREECE,52.470943,-1.9244472
22544,GREECE,52.470943,-1.9244472
22545,GREECE,52.470943,-1.9244472
22546,GREECE,52.470943,-1.9244472
22547,GREECE,52.470943,-1.9244472
22548,GREECE,52.470943,-1.9244472
22554,GREECE,52.470943,-1.9244472
22555,GREECE,52.470943,-1.9244472
22556,GREECE,52.470943,-1.9244472
22557,GREECE,52.470943,-1.9244472
22558,GREECE,52.470943,-1.9244472
22559,GREECE,52.470943,-1.9244472
22560,GREECE,52.470943,-1.9244472
22561,GREECE,52.470943,-1.9244472
22552,GREECE,52.470943,-1.9244472
22551,GREECE,52.470943,-1.9244472
22549,GREECE,52.470943,-1.9244472
22550,GREECE,52.470943,-1.9244472
22553,GREECE,52.470943,-1.9244472
THESSALONIKI,GREECE ,40.6403167,22.9352716
ATTICA,GREECE ,37.87213,23.7975272
KOZANI,GREECE ,40.3007259,21.7883119
XANTHI,GREECE ,41.13805,24.8864089
CORINTH,GREECE ,37.9385413,22.9273768
PATRA,GREECE ,38.246242,21.7350847
ALEXANDROUPOLI,GREECE ,40.845666,25.8778814
LARISA,GREECE ,39.6383092,22.4160706
PIRAEUS,GREECE ,37.9431594,23.6470593
ATHENS,GREECE ,37.9755648,23.7348324
KOMOTINI,GREECE ,41.1182,25.4035708
CORFU,GREECE ,39.591337,19.8596189
IOANNINA,GREECE ,39.6639818,20.8522784
CRETA,GREECE ,35.3084952,24.4633423
KAPUVAR,HUNGARY,47.5936871,17.0274744
KOMAROM,HUNGARY,47.7417349,18.1218256
BUDAPEST,HUNGARY,47.4978789,19.0402383
PATY,HUNGARY,47.5154504,18.8271695
SOFIA,HUNGARY,46.2562585,20.1417865
YAMBOL,BULGARIA,42.311889,26.5636852
NICE,FRANCE,43.7009358,7.2683912
LEVICE,SLOVAKIA,48.2163194,18.6000869
UVEGGYAR,HUNGARY,46.5777065,20.6870407
SERRES,GREECE ,41.0910711,23.5498031
RHODES,GREECE ,36.1725297,27.9194016
LAMIA,GREECE ,38.8993832,22.433582
SERBIA,GREECE ,40.1769352,21.9389269
SLOVAKIA,GREECE ,48.143233,17.1085281
DAMBOVITA,ROMANIA,44.9224565,25.4819575
MYTILENE,GREECE ,39.1037355,26.554788
VALENCIA,SPAIN,39.4697065,-0.3763353
CONSTANTZA,ROMANIA,44.1767161,28.6507598
ROTTERDAM,NETHERLANDS,51.9244424,4.47775
FELIXSTOWE,UK,51.9642959,1.3289938
LISBON,PORTUGAL,38.7077507,-9.1365919
MERTZWILLER,FRANCE,48.8659947,7.6823034
PLOVDIV,BULGARIA ,42.1418541,24.7499297
SAN BONIFACIO,ITALY,45.395425,11.2799192
KOSOVO,KOSOVO,42.6202038,21.1561827
VENICE,ITALY,45.4046171,12.3105232
BARCELONA,SPAIN,41.3825802,2.177073
GENOA,ITALY,44.40726,8.9338624
MERSIN,TURKEY,36.7978381,34.6298391
LA SPEZIA,ITALY,44.238366,9.6912326
LARNACA,CYPRUS,34.9236095,33.6236184
SARAJEVO,BOSNIA AND HERZEGOVINA,43.8570713,18.4126147
BELGRADE,SERBIA,44.8153318,20.4456588
LAVRIO,GREECE,37.7142551,24.0548015
KORINTHOS,GREECE,37.9385413,22.9273768
ASPROPYRGOS,GREECE,38.0810562,23.6042741
2227,BULGARIA,42.7529836,23.1969411
2109,BULGARIA,42.6291047,23.5797707
71000,BOSNIA AND HERZEGOVINA,43.8530956,18.3870167
1000,NORTH MACEDONIA,41.9982889,21.4204846
1050,ALBANIA,41.3537579,19.7504282
1584,BULGARIA,42.6542511,23.4009007
1528,BULGARIA,42.6672337,23.4095124
10090,CROATIA,45.8120674,15.8834546
1766,BULGARIA,42.6236374,23.3743083
1261,SLOVENIA,46.034643,14.5907474
1582,BULGARIA,42.6487126,23.4050822
71210,BOSNIA AND HERZEGOVINA,43.8286121,18.3086963
10040,CROATIA,45.8369032,16.0604954
1589,CYPRUS,35.185566,33.382275
81000,MONTENEGRO,42.4401738,19.2491972
1373,BULGARIA,42.7032694,23.2761465
71000,SARAJEVO,43.8570713,18.4126147
2711,BULGARIA,41.9909321,23.1132384
"17671, ATTIKI, ΚΑΛΛΙΘΕΑ",GREECE,37.9588661,23.7135833
